-0.090317x + 11292.81+..~..=8393.265745473664	 20533 Points (+/- -1393.304254526336)	[8/16/2019 - 1:46:29]
-0.090316x + 11292.81+..~..=8390.661446638294	 20535 Points (+/- -1395.9085533617053)	[8/16/2019 - 1:46:56]
-0.090315x + 11292.81+..~..=8364.357157233328	 20536 Points (+/- -1447.3528427666715)	[8/16/2019 - 1:47:24]
-0.090314x + 11292.81+..~..=8360.025043259662	 20538 Points (+/- -1451.684956740337)	[8/16/2019 - 1:47:52]
-0.090313x + 11292.81+..~..=8363.604788598579	 20540 Points (+/- -1442.2152114014207)	[8/16/2019 - 1:48:19]
-0.090311x + 11292.81+..~..=8361.294797360344	 20542 Points (+/- -1444.5252026396556)	[8/16/2019 - 1:48:47]
-0.090310x + 11292.81+..~..=8359.013786443225	 20544 Points (+/- -1446.8062135567743)	[8/16/2019 - 1:49:15]
-0.090310x + 11292.81+..~..=8380.74587390839	 20546 Points (+/- -1400.85412609161)	[8/16/2019 - 1:49:42]
-0.090309x + 11292.81+..~..=8379.513540498172	 20547 Points (+/- -1402.0864595018284)	[8/16/2019 - 1:50:10]
-0.090309x + 11292.81+..~..=8393.233623848293	 20549 Points (+/- -1372.1263761517075)	[8/16/2019 - 1:50:38]
-0.090309x + 11292.81+..~..=8390.667061382817	 20551 Points (+/- -1374.6929386171832)	[8/16/2019 - 1:51:5]
-0.090308x + 11292.81+..~..=8362.374315769406	 20553 Points (+/- -1425.4556842305938)	[8/16/2019 - 1:51:33]
-0.090308x + 11292.81+..~..=8360.074555100526	 20555 Points (+/- -1427.7554448994742)	[8/16/2019 - 1:52:0]
-0.090307x + 11292.81+..~..=8350.993160367605	 20556 Points (+/- -1444.8168396323945)	[8/16/2019 - 1:52:28]
-0.090306x + 11292.81+..~..=8348.810027641262	 20558 Points (+/- -1446.999972358737)	[8/16/2019 - 1:52:56]
-0.090305x + 11292.81+..~..=8346.652614013632	 20560 Points (+/- -1449.1573859863674)	[8/16/2019 - 1:53:23]
-0.090304x + 11292.81+..~..=8344.322218307732	 20562 Points (+/- -1451.687781692268)	[8/16/2019 - 1:53:51]
-0.090303x + 11292.81+..~..=8336.094967617319	 20564 Points (+/- -1466.0650323826812)	[8/16/2019 - 1:54:19]
-0.090302x + 11292.81+..~..=8334.06976915264	 20566 Points (+/- -1468.0902308473596)	[8/16/2019 - 1:54:46]
-0.090301x + 11292.81+..~..=8333.065744352829	 20567 Points (+/- -1469.094255647171)	[8/16/2019 - 1:55:14]
-0.090300x + 11292.81+..~..=8315.217372416706	 20569 Points (+/- -1502.8726275832942)	[8/16/2019 - 1:55:42]
-0.090298x + 11292.81+..~..=8313.392504915448	 20571 Points (+/- -1504.6974950845524)	[8/16/2019 - 1:56:9]
-0.090296x + 11292.81+..~..=8298.724611820819	 20573 Points (+/- -1532.345388179181)	[8/16/2019 - 1:56:37]
-0.090294x + 11292.81+..~..=8297.05461172738	 20575 Points (+/- -1534.015388272619)	[8/16/2019 - 1:57:5]
-0.090294x + 11292.81+..~..=8297.984121211088	 20576 Points (+/- -1518.1058787889124)	[8/16/2019 - 1:57:32]
-0.090292x + 11292.81+..~..=8296.221556802871	 20578 Points (+/- -1519.8684431971287)	[8/16/2019 - 1:58:0]
-0.090290x + 11292.81+..~..=8294.47866221901	 20580 Points (+/- -1521.6113377809907)	[8/16/2019 - 1:58:28]
-0.090288x + 11292.81+..~..=8271.108435872722	 20582 Points (+/- -1566.8315641272784)	[8/16/2019 - 1:58:55]
-0.090286x + 11292.81+..~..=8269.604379112257	 20584 Points (+/- -1568.335620887743)	[8/16/2019 - 1:59:23]
-0.090284x + 11292.81+..~..=8259.119591087088	 20586 Points (+/- -1587.900408912912)	[8/16/2019 - 1:59:51]
-0.090282x + 11292.81+..~..=8258.422622813392	 20587 Points (+/- -1588.5973771866084)	[8/16/2019 - 2:0:18]
-0.090279x + 11292.81+..~..=8218.790694031803	 20589 Points (+/- -1666.8293059681982)	[8/16/2019 - 2:0:46]
-0.090275x + 11292.81+..~..=8217.768288348825	 20591 Points (+/- -1667.8517116511757)	[8/16/2019 - 2:1:14]
-0.090272x + 11292.81+..~..=8222.473351223773	 20593 Points (+/- -1657.3766487762277)	[8/16/2019 - 2:1:41]
-0.090268x + 11292.81+..~..=8221.418201744049	 20595 Points (+/- -1658.4317982559514)	[8/16/2019 - 2:2:9]
-0.090267x + 11292.81+..~..=8236.504422977227	 20596 Points (+/- -1627.6655770227735)	[8/16/2019 - 2:2:37]
-0.090264x + 11292.81+..~..=8235.32525019939	 20598 Points (+/- -1628.8447498006099)	[8/16/2019 - 2:3:4]
-0.090261x + 11292.81+..~..=8246.447998432253	 20600 Points (+/- -1605.322001567747)	[8/16/2019 - 2:3:32]
-0.090259x + 11292.81+..~..=8245.182841171016	 20602 Points (+/- -1606.5871588289847)	[8/16/2019 - 2:4:0]
-0.090256x + 11292.81+..~..=8224.404751669003	 20604 Points (+/- -1646.9752483309967)	[8/16/2019 - 2:4:27]
-0.090252x + 11292.81+..~..=8223.331976091427	 20606 Points (+/- -1648.0480239085718)	[8/16/2019 - 2:4:55]
-0.090251x + 11292.81+..~..=8222.799125690459	 20607 Points (+/- -1648.5808743095404)	[8/16/2019 - 2:5:23]
-0.090247x + 11292.81+..~..=8213.2735141023	 20609 Points (+/- -1666.6464858976997)	[8/16/2019 - 2:5:50]
-0.090244x + 11292.81+..~..=8212.296184836898	 20611 Points (+/- -1667.6238151631023)	[8/16/2019 - 2:6:18]
-0.090240x + 11292.81+..~..=8195.908595107521	 20613 Points (+/- -1699.561404892478)	[8/16/2019 - 2:6:46]
-0.090236x + 11292.81+..~..=8191.193879580842	 20615 Points (+/- -1708.176120419159)	[8/16/2019 - 2:7:13]
-0.090234x + 11292.81+..~..=8190.797020465105	 20616 Points (+/- -1708.5729795348961)	[8/16/2019 - 2:7:41]
-0.090230x + 11292.81+..~..=8190.007728258672	 20618 Points (+/- -1709.362271741329)	[8/16/2019 - 2:8:9]
-0.090226x + 11292.81+..~..=8200.975300249107	 20620 Points (+/- -1686.5946997508927)	[8/16/2019 - 2:8:37]
-0.090223x + 11292.81+..~..=8200.100456310556	 20622 Points (+/- -1687.4695436894435)	[8/16/2019 - 2:9:4]
-0.090219x + 11292.81+..~..=8195.136188339467	 20624 Points (+/- -1696.5638116605332)	[8/16/2019 - 2:9:32]
-0.090215x + 11292.81+..~..=8194.308120514681	 20626 Points (+/- -1697.3918794853198)	[8/16/2019 - 2:9:59]
-0.090213x + 11292.81+..~..=8203.128662859392	 20627 Points (+/- -1679.3013371406087)	[8/16/2019 - 2:10:27]
-0.090210x + 11292.81+..~..=8202.234881469889	 20629 Points (+/- -1680.1951185301114)	[8/16/2019 - 2:10:55]
-0.090206x + 11292.81+..~..=8213.67802315619	 20631 Points (+/- -1656.3719768438095)	[8/16/2019 - 2:11:22]
-0.090203x + 11292.81+..~..=8212.698775140441	 20633 Points (+/- -1657.351224859558)	[8/16/2019 - 2:11:50]
-0.090200x + 11292.81+..~..=8196.836134211797	 20635 Points (+/- -1685.653865788203)	[8/16/2019 - 2:12:18]
-0.090198x + 11292.81+..~..=8196.407717758788	 20636 Points (+/- -1686.082282241212)	[8/16/2019 - 2:12:45]
-0.090194x + 11292.81+..~..=8195.555570956403	 20638 Points (+/- -1686.9344290435965)	[8/16/2019 - 2:13:13]
-0.090190x + 11292.81+..~..=8187.854445960775	 20640 Points (+/- -1701.545554039225)	[8/16/2019 - 2:13:41]
-0.090187x + 11292.81+..~..=8187.068798568487	 20642 Points (+/- -1702.3312014315125)	[8/16/2019 - 2:14:8]
-0.090183x + 11292.81+..~..=8187.141782290695	 20644 Points (+/- -1701.3982177093058)	[8/16/2019 - 2:14:36]
-0.090179x + 11292.81+..~..=8186.360135972449	 20646 Points (+/- -1702.179864027552)	[8/16/2019 - 2:15:4]
-0.090177x + 11292.81+..~..=8185.971299260071	 20647 Points (+/- -1702.5687007399301)	[8/16/2019 - 2:15:31]
-0.090174x + 11292.81+..~..=8206.37205015806	 20649 Points (+/- -1660.8279498419415)	[8/16/2019 - 2:15:59]
-0.090171x + 11292.81+..~..=8196.862865925386	 20651 Points (+/- -1678.9471340746131)	[8/16/2019 - 2:16:27]
-0.090168x + 11292.81+..~..=8196.003128060674	 20653 Points (+/- -1679.806871939325)	[8/16/2019 - 2:16:54]
-0.090164x + 11292.81+..~..=8202.102696564047	 20655 Points (+/- -1666.7273034359532)	[8/16/2019 - 2:17:22]
-0.090163x + 11292.81+..~..=8201.651492798997	 20656 Points (+/- -1667.1785072010025)	[8/16/2019 - 2:17:50]
-0.090159x + 11292.81+..~..=8200.7538359444	 20658 Points (+/- -1668.0761640555993)	[8/16/2019 - 2:18:17]
-0.090156x + 11292.81+..~..=8195.535317166752	 20660 Points (+/- -1677.6546828332484)	[8/16/2019 - 2:18:45]
-0.090153x + 11292.81+..~..=8194.68262544698	 20662 Points (+/- -1678.5073745530208)	[8/16/2019 - 2:19:13]
-0.090150x + 11292.81+..~..=8205.487979418655	 20664 Points (+/- -1655.9620205813462)	[8/16/2019 - 2:19:40]
-0.090147x + 11292.81+..~..=8204.559833058469	 20666 Points (+/- -1656.8901669415318)	[8/16/2019 - 2:20:8]
-0.090145x + 11292.81+..~..=8172.834509749742	 20667 Points (+/- -1719.9954902502577)	[8/16/2019 - 2:20:36]
-0.090141x + 11292.81+..~..=8172.146931727049	 20669 Points (+/- -1720.6830682729505)	[8/16/2019 - 2:21:3]
-0.090136x + 11292.81+..~..=8135.2070256368515	 20671 Points (+/- -1794.0129743631478)	[8/16/2019 - 2:21:31]
-0.090131x + 11292.81+..~..=8134.792828084253	 20673 Points (+/- -1794.427171915746)	[8/16/2019 - 2:21:58]
-0.090127x + 11292.81+..~..=8134.419906385614	 20675 Points (+/- -1794.7600936143863)	[8/16/2019 - 2:22:26]
-0.090124x + 11292.81+..~..=8134.213901955809	 20676 Points (+/- -1794.9660980441913)	[8/16/2019 - 2:22:54]
-0.090119x + 11292.81+..~..=8133.802943205936	 20678 Points (+/- -1795.3770567940646)	[8/16/2019 - 2:23:21]
-0.090114x + 11292.81+..~..=8114.569707181847	 20680 Points (+/- -1833.5702928181527)	[8/16/2019 - 2:23:49]
-0.090108x + 11292.81+..~..=8106.7935353113335	 20682 Points (+/- -1848.8764646886666)	[8/16/2019 - 2:24:17]
-0.090102x + 11292.81+..~..=8106.574063765285	 20684 Points (+/- -1849.0959362347148)	[8/16/2019 - 2:24:44]
-0.090100x + 11292.81+..~..=8106.464192850532	 20685 Points (+/- -1849.2058071494685)	[8/16/2019 - 2:25:12]
-0.090094x + 11292.81+..~..=8094.376329213526	 20687 Points (+/- -1873.2036707864736)	[8/16/2019 - 2:25:40]
-0.090088x + 11292.81+..~..=8094.2396977101	 20689 Points (+/- -1873.3403022899001)	[8/16/2019 - 2:26:8]
-0.090082x + 11292.81+..~..=8091.3716003789505	 20691 Points (+/- -1878.9483996210492)	[8/16/2019 - 2:26:35]
-0.090076x + 11292.81+..~..=8091.2519341825355	 20693 Points (+/- -1879.0680658174642)	[8/16/2019 - 2:27:3]
-0.090069x + 11292.81+..~..=8057.239273964076	 20695 Points (+/- -1947.0907260359236)	[8/16/2019 - 2:27:31]
-0.090065x + 11292.81+..~..=8057.296082195431	 20696 Points (+/- -1947.0339178045688)	[8/16/2019 - 2:27:58]
-0.090058x + 11292.81+..~..=8057.407288007911	 20698 Points (+/- -1946.9227119920888)	[8/16/2019 - 2:28:26]
-0.090052x + 11292.81+..~..=8067.754447253465	 20700 Points (+/- -1926.2655527465358)	[8/16/2019 - 2:28:54]
-0.090045x + 11292.81+..~..=8067.789113136732	 20702 Points (+/- -1926.230886863268)	[8/16/2019 - 2:29:21]
-0.090038x + 11292.81+..~..=8068.029900728439	 20704 Points (+/- -1925.7800992715602)	[8/16/2019 - 2:29:49]
-0.090031x + 11292.81+..~..=8083.336279550083	 20706 Points (+/- -1895.1437204499161)	[8/16/2019 - 2:30:17]
-0.090028x + 11292.81+..~..=8083.297799405598	 20707 Points (+/- -1895.1822005944014)	[8/16/2019 - 2:30:44]
-0.090022x + 11292.81+..~..=8083.219762149683	 20709 Points (+/- -1895.2602378503161)	[8/16/2019 - 2:31:12]
-0.090016x + 11292.81+..~..=8085.651852465673	 20711 Points (+/- -1890.308147534326)	[8/16/2019 - 2:31:39]
-0.090009x + 11292.81+..~..=8085.554205749528	 20713 Points (+/- -1890.4057942504714)	[8/16/2019 - 2:32:7]
-0.090003x + 11292.81+..~..=8094.296079858106	 20715 Points (+/- -1872.7639201418933)	[8/16/2019 - 2:32:35]
-0.090000x + 11292.81+..~..=8094.216754574652	 20716 Points (+/- -1872.843245425347)	[8/16/2019 - 2:33:2]
-0.089994x + 11292.81+..~..=8098.47293206989	 20718 Points (+/- -1864.1570679301094)	[8/16/2019 - 2:33:30]
-0.089988x + 11292.81+..~..=8098.283961905867	 20720 Points (+/- -1864.3460380941324)	[8/16/2019 - 2:33:58]
-0.089983x + 11292.81+..~..=8104.473573041087	 20722 Points (+/- -1851.756426958913)	[8/16/2019 - 2:34:25]
-0.089977x + 11292.81+..~..=8104.242035067273	 20724 Points (+/- -1851.9879649327268)	[8/16/2019 - 2:34:53]
-0.089974x + 11292.81+..~..=8104.126246419579	 20725 Points (+/- -1852.1037535804207)	[8/16/2019 - 2:35:21]
-0.089968x + 11292.81+..~..=8100.169000355496	 20727 Points (+/- -1859.8109996445037)	[8/16/2019 - 2:35:48]
-0.089962x + 11292.81+..~..=8099.961519082854	 20729 Points (+/- -1860.018480917146)	[8/16/2019 - 2:36:16]
-0.089957x + 11292.81+..~..=8102.346989357777	 20731 Points (+/- -1855.023010642224)	[8/16/2019 - 2:36:44]
-0.089951x + 11292.81+..~..=8102.122378133074	 20733 Points (+/- -1855.2476218669271)	[8/16/2019 - 2:37:11]
-0.089945x + 11292.81+..~..=8111.257452376485	 20735 Points (+/- -1836.6925476235156)	[8/16/2019 - 2:37:39]
-0.089943x + 11292.81+..~..=8111.1151420076585	 20736 Points (+/- -1836.8348579923422)	[8/16/2019 - 2:38:7]
-0.089937x + 11292.81+..~..=8113.781417601631	 20738 Points (+/- -1831.208582398369)	[8/16/2019 - 2:38:34]
-0.089932x + 11292.81+..~..=8113.47880192187	 20740 Points (+/- -1831.5111980781294)	[8/16/2019 - 2:39:2]
-0.089926x + 11292.81+..~..=8087.159065339607	 20742 Points (+/- -1883.9309346603932)	[8/16/2019 - 2:39:29]
-0.089920x + 11292.81+..~..=8087.0212557209925	 20744 Points (+/- -1884.0687442790077)	[8/16/2019 - 2:39:57]
-0.089917x + 11292.81+..~..=8086.952086604768	 20745 Points (+/- -1884.1379133952323)	[8/16/2019 - 2:40:25]
-0.089911x + 11292.81+..~..=8104.253572033436	 20747 Points (+/- -1849.2864279665646)	[8/16/2019 - 2:40:52]
-0.089905x + 11292.81+..~..=8104.005212146518	 20749 Points (+/- -1849.534787853483)	[8/16/2019 - 2:41:20]
-0.089900x + 11292.81+..~..=8102.554514450756	 20751 Points (+/- -1852.195485549244)	[8/16/2019 - 2:41:48]
-0.089894x + 11292.81+..~..=8102.313923066196	 20753 Points (+/- -1852.4360769338036)	[8/16/2019 - 2:42:16]
-0.089888x + 11292.81+..~..=8112.707584871987	 20755 Points (+/- -1831.3424151280124)	[8/16/2019 - 2:42:43]
-0.089886x + 11292.81+..~..=8112.554642878138	 20756 Points (+/- -1831.4953571218612)	[8/16/2019 - 2:43:11]
-0.089880x + 11292.81+..~..=8119.616595343472	 20758 Points (+/- -1817.0434046565279)	[8/16/2019 - 2:43:39]
-0.089875x + 11292.81+..~..=8119.266783753354	 20760 Points (+/- -1817.3932162466463)	[8/16/2019 - 2:44:6]
-0.089870x + 11292.81+..~..=8117.218291985528	 20762 Points (+/- -1821.1517080144731)	[8/16/2019 - 2:44:34]
-0.089865x + 11292.81+..~..=8116.880647789072	 20764 Points (+/- -1821.4893522109287)	[8/16/2019 - 2:45:2]
-0.089862x + 11292.81+..~..=8119.184648661416	 20765 Points (+/- -1816.7053513385836)	[8/16/2019 - 2:45:29]
-0.089857x + 11292.81+..~..=8118.8333607955465	 20767 Points (+/- -1817.056639204453)	[8/16/2019 - 2:45:57]
-0.089852x + 11292.81+..~..=8118.483014515181	 20769 Points (+/- -1817.4069854848185)	[8/16/2019 - 2:46:25]
-0.089847x + 11292.81+..~..=8139.60447967998	 20771 Points (+/- -1774.6855203200212)	[8/16/2019 - 2:46:52]
-0.089842x + 11292.81+..~..=8139.127794737056	 20773 Points (+/- -1775.1622052629446)	[8/16/2019 - 2:47:20]
-0.089838x + 11292.81+..~..=8141.3170339482385	 20775 Points (+/- -1770.292966051762)	[8/16/2019 - 2:47:48]
-0.089836x + 11292.81+..~..=8141.072376976746	 20776 Points (+/- -1770.5376230232541)	[8/16/2019 - 2:48:15]
-0.089831x + 11292.81+..~..=8162.360022280851	 20778 Points (+/- -1727.4099777191495)	[8/16/2019 - 2:48:43]
-0.089827x + 11292.81+..~..=8161.745767425577	 20780 Points (+/- -1728.0242325744239)	[8/16/2019 - 2:49:11]
-0.089824x + 11292.81+..~..=8184.456734286037	 20782 Points (+/- -1681.8532657139622)	[8/16/2019 - 2:49:38]
-0.089821x + 11292.81+..~..=8183.711399581933	 20784 Points (+/- -1682.5986004180668)	[8/16/2019 - 2:50:6]
-0.089819x + 11292.81+..~..=8183.340106237822	 20785 Points (+/- -1682.969893762178)	[8/16/2019 - 2:50:34]
-0.089816x + 11292.81+..~..=8188.306876404387	 20787 Points (+/- -1672.2631235956123)	[8/16/2019 - 2:51:1]
-0.089813x + 11292.81+..~..=8172.5310645150075	 20789 Points (+/- -1703.0889354849933)	[8/16/2019 - 2:51:29]
-0.089809x + 11292.81+..~..=8171.852181976143	 20791 Points (+/- -1703.7678180238581)	[8/16/2019 - 2:51:57]
-0.089806x + 11292.81+..~..=8166.150951585114	 20793 Points (+/- -1714.509048414886)	[8/16/2019 - 2:52:24]
-0.089804x + 11292.81+..~..=8165.828708722698	 20794 Points (+/- -1714.8312912773017)	[8/16/2019 - 2:52:52]
-0.089800x + 11292.81+..~..=8165.186399391372	 20796 Points (+/- -1715.4736006086277)	[8/16/2019 - 2:53:20]
-0.089796x + 11292.81+..~..=8157.129530403465	 20798 Points (+/- -1730.990469596536)	[8/16/2019 - 2:53:48]
-0.089792x + 11292.81+..~..=8156.535223577024	 20800 Points (+/- -1731.5847764229766)	[8/16/2019 - 2:54:15]
-0.089788x + 11292.81+..~..=8151.409297978316	 20802 Points (+/- -1741.270702021684)	[8/16/2019 - 2:54:43]
-0.089784x + 11292.81+..~..=8150.8457117128255	 20804 Points (+/- -1741.8342882871748)	[8/16/2019 - 2:55:11]
-0.089782x + 11292.81+..~..=8157.794343937632	 20805 Points (+/- -1727.635656062368)	[8/16/2019 - 2:55:38]
-0.089778x + 11292.81+..~..=8157.193535318147	 20807 Points (+/- -1728.2364646818532)	[8/16/2019 - 2:56:6]
-0.089774x + 11292.81+..~..=8154.1222222422075	 20809 Points (+/- -1733.7877777577924)	[8/16/2019 - 2:56:34]
-0.089771x + 11292.81+..~..=8153.540311352195	 20811 Points (+/- -1734.3696886478047)	[8/16/2019 - 2:57:1]
-0.089767x + 11292.81+..~..=8169.245353595721	 20813 Points (+/- -1702.3346464042788)	[8/16/2019 - 2:57:29]
-0.089763x + 11292.81+..~..=8168.577764706273	 20815 Points (+/- -1703.0022352937267)	[8/16/2019 - 2:57:57]
-0.089762x + 11292.81+..~..=8168.245074841596	 20816 Points (+/- -1703.334925158404)	[8/16/2019 - 2:58:24]
-0.089758x + 11292.81+..~..=8172.54432822769	 20818 Points (+/- -1694.04567177231)	[8/16/2019 - 2:58:52]
-0.089755x + 11292.81+..~..=8153.158262877359	 20820 Points (+/- -1732.1817371226407)	[8/16/2019 - 2:59:20]
-0.089751x + 11292.81+..~..=8152.5763566687965	 20822 Points (+/- -1732.7636433312036)	[8/16/2019 - 2:59:47]
-0.089746x + 11292.81+..~..=8105.38465486717	 20824 Points (+/- -1826.69534513283)	[8/16/2019 - 3:0:15]
-0.089744x + 11292.81+..~..=8105.223201366207	 20825 Points (+/- -1826.856798633793)	[8/16/2019 - 3:0:43]
-0.089739x + 11292.81+..~..=8104.900838931857	 20827 Points (+/- -1827.179161068143)	[8/16/2019 - 3:1:10]
-0.089732x + 11292.81+..~..=8053.259273558235	 20829 Points (+/- -1930.4207264417655)	[8/16/2019 - 3:1:38]
-0.089725x + 11292.81+..~..=8053.216686688755	 20831 Points (+/- -1930.4633133112457)	[8/16/2019 - 3:2:6]
-0.089719x + 11292.81+..~..=8067.564173846218	 20833 Points (+/- -1901.6858261537818)	[8/16/2019 - 3:2:33]
-0.089713x + 11292.81+..~..=8067.442110189355	 20835 Points (+/- -1901.807889810645)	[8/16/2019 - 3:3:1]
-0.089710x + 11292.81+..~..=8074.870727489066	 20836 Points (+/- -1886.869272510934)	[8/16/2019 - 3:3:29]
-0.089704x + 11292.81+..~..=8074.707777208707	 20838 Points (+/- -1887.032222791293)	[8/16/2019 - 3:3:56]
-0.089698x + 11292.81+..~..=8085.146219967168	 20840 Points (+/- -1865.9637800328328)	[8/16/2019 - 3:4:24]
-0.089692x + 11292.81+..~..=8084.926320582941	 20842 Points (+/- -1866.1836794170595)	[8/16/2019 - 3:4:52]
-0.089687x + 11292.81+..~..=8094.8495593327625	 20844 Points (+/- -1846.090440667238)	[8/16/2019 - 3:5:19]
-0.089684x + 11292.81+..~..=8094.712815677183	 20845 Points (+/- -1846.2271843228173)	[8/16/2019 - 3:5:47]
-0.089678x + 11292.81+..~..=8094.439658907306	 20847 Points (+/- -1846.5003410926947)	[8/16/2019 - 3:6:15]
-0.089673x + 11292.81+..~..=8102.144713623127	 20849 Points (+/- -1830.7752863768728)	[8/16/2019 - 3:6:42]
-0.089668x + 11292.81+..~..=8101.8304586095965	 20851 Points (+/- -1831.0895413904036)	[8/16/2019 - 3:7:10]
-0.089663x + 11292.81+..~..=8115.76193443308	 20853 Points (+/- -1802.8380655669207)	[8/16/2019 - 3:7:38]
-0.089661x + 11292.81+..~..=8115.568094741477	 20854 Points (+/- -1803.0319052585237)	[8/16/2019 - 3:8:5]
-0.089656x + 11292.81+..~..=8108.488739153894	 20856 Points (+/- -1816.8212608461054)	[8/16/2019 - 3:8:33]
-0.089651x + 11292.81+..~..=8108.137826769605	 20858 Points (+/- -1817.172173230394)	[8/16/2019 - 3:9:1]
-0.089646x + 11292.81+..~..=8116.2657961876885	 20860 Points (+/- -1800.544203812311)	[8/16/2019 - 3:9:28]
-0.089641x + 11292.81+..~..=8115.872833376488	 20862 Points (+/- -1800.937166623511)	[8/16/2019 - 3:9:56]
-0.089636x + 11292.81+..~..=8114.892533553759	 20864 Points (+/- -1802.5074664462409)	[8/16/2019 - 3:10:24]
-0.089634x + 11292.81+..~..=8114.698565201992	 20865 Points (+/- -1802.7014347980075)	[8/16/2019 - 3:10:51]
-0.089629x + 11292.81+..~..=8114.311462501457	 20867 Points (+/- -1803.0885374985428)	[8/16/2019 - 3:11:19]
-0.089624x + 11292.81+..~..=8090.575502781268	 20869 Points (+/- -1850.2944972187324)	[8/16/2019 - 3:11:47]
-0.089618x + 11292.81+..~..=8107.196784442853	 20871 Points (+/- -1816.7432155571478)	[8/16/2019 - 3:12:14]
-0.089614x + 11292.81+..~..=8106.8456742862145	 20873 Points (+/- -1817.094325713786)	[8/16/2019 - 3:12:42]
-0.089611x + 11292.81+..~..=8106.67045617121	 20874 Points (+/- -1817.2695438287901)	[8/16/2019 - 3:13:10]
-0.089606x + 11292.81+..~..=8097.802314509372	 20876 Points (+/- -1834.6776854906275)	[8/16/2019 - 3:13:37]
-0.089601x + 11292.81+..~..=8097.4965039052495	 20878 Points (+/- -1834.98349609475)	[8/16/2019 - 3:14:5]
-0.089595x + 11292.81+..~..=8092.96201216967	 20880 Points (+/- -1843.7579878303295)	[8/16/2019 - 3:14:33]
-0.089590x + 11292.81+..~..=8092.678746971502	 20882 Points (+/- -1844.0412530284975)	[8/16/2019 - 3:15:0]
-0.089584x + 11292.81+..~..=8078.326815573539	 20884 Points (+/- -1872.533184426462)	[8/16/2019 - 3:15:28]
-0.089581x + 11292.81+..~..=8078.220896694396	 20885 Points (+/- -1872.6391033056043)	[8/16/2019 - 3:15:56]
-0.089576x + 11292.81+..~..=8078.009153917468	 20887 Points (+/- -1872.8508460825324)	[8/16/2019 - 3:16:23]
-0.089570x + 11292.81+..~..=8083.688093933466	 20889 Points (+/- -1861.2519060665345)	[8/16/2019 - 3:16:51]
-0.089565x + 11292.81+..~..=8083.447325485391	 20891 Points (+/- -1861.4926745146095)	[8/16/2019 - 3:17:19]
-0.089559x + 11292.81+..~..=8082.440658119609	 20893 Points (+/- -1863.2693418803901)	[8/16/2019 - 3:17:46]
-0.089556x + 11292.81+..~..=8082.322426269258	 20894 Points (+/- -1863.3875737307408)	[8/16/2019 - 3:18:14]
-0.089550x + 11292.81+..~..=8075.372745876974	 20896 Points (+/- -1877.067254123027)	[8/16/2019 - 3:18:41]
-0.089545x + 11292.81+..~..=8075.169783120464	 20898 Points (+/- -1877.2702168795367)	[8/16/2019 - 3:19:9]
-0.089539x + 11292.81+..~..=8087.895159948703	 20900 Points (+/- -1851.5848400512969)	[8/16/2019 - 3:19:37]
-0.089534x + 11292.81+..~..=8087.629133546479	 20902 Points (+/- -1851.8508664535202)	[8/16/2019 - 3:20:5]
-0.089528x + 11292.81+..~..=8092.936246670615	 20904 Points (+/- -1840.943753329384)	[8/16/2019 - 3:20:32]
-0.089526x + 11292.81+..~..=8092.790021285735	 20905 Points (+/- -1841.0899787142644)	[8/16/2019 - 3:21:0]
-0.089520x + 11292.81+..~..=8079.509613350014	 20907 Points (+/- -1867.3903866499859)	[8/16/2019 - 3:21:27]
-0.089514x + 11292.81+..~..=8079.281140702433	 20909 Points (+/- -1867.6188592975668)	[8/16/2019 - 3:21:55]
-0.089509x + 11292.81+..~..=8079.05291178554	 20911 Points (+/- -1867.8470882144593)	[8/16/2019 - 3:22:23]
-0.089503x + 11292.81+..~..=8074.376460766418	 20913 Points (+/- -1876.9935392335829)	[8/16/2019 - 3:22:51]
-0.089500x + 11292.81+..~..=8074.273284942557	 20914 Points (+/- -1877.0967150574434)	[8/16/2019 - 3:23:18]
-0.089495x + 11292.81+..~..=8095.772376093293	 20916 Points (+/- -1833.7876239067064)	[8/16/2019 - 3:23:46]
-0.089490x + 11292.81+..~..=8095.462145552203	 20918 Points (+/- -1834.0978544477966)	[8/16/2019 - 3:24:14]
-0.089485x + 11292.81+..~..=8100.160607149683	 20920 Points (+/- -1824.3793928503183)	[8/16/2019 - 3:24:41]
-0.089480x + 11292.81+..~..=8099.827849936748	 20922 Points (+/- -1824.712150063253)	[8/16/2019 - 3:25:9]
-0.089474x + 11292.81+..~..=8078.934009188099	 20924 Points (+/- -1866.2659908119022)	[8/16/2019 - 3:25:37]
-0.089471x + 11292.81+..~..=8078.817195445592	 20925 Points (+/- -1866.3828045544087)	[8/16/2019 - 3:26:4]
-0.089466x + 11292.81+..~..=8084.639421136924	 20927 Points (+/- -1854.490578863075)	[8/16/2019 - 3:26:32]
-0.089460x + 11292.81+..~..=8084.377680736752	 20929 Points (+/- -1854.752319263247)	[8/16/2019 - 3:27:0]
-0.089455x + 11292.81+..~..=8087.777731337012	 20931 Points (+/- -1847.6822686629876)	[8/16/2019 - 3:27:27]
-0.089449x + 11292.81+..~..=8087.499637094814	 20933 Points (+/- -1847.9603629051853)	[8/16/2019 - 3:27:55]
-0.089447x + 11292.81+..~..=8087.360782752154	 20934 Points (+/- -1848.0992172478454)	[8/16/2019 - 3:28:23]
